period,value,hour,day,weekday
2024-12-23 15:00:00,1152,15,23,0
2024-12-23 15:00:00,267,15,23,0
2024-12-23 15:00:00,34020,15,23,0
2024-12-23 15:00:00,35377,15,23,0
2024-12-23 15:00:00,32868,15,23,0
2024-12-23 15:00:00,834,15,23,0
2024-12-23 15:00:00,251,15,23,0
2024-12-23 15:00:00,225,15,23,0
2024-12-23 15:00:00,1863,15,23,0
2024-12-23 15:00:00,1612,15,23,0
2024-12-23 15:00:00,828,15,23,0
2024-12-23 15:00:00,834,15,23,0
2024-12-23 15:00:00,34020,15,23,0
2024-12-23 15:00:00,35377,15,23,0
2024-12-23 15:00:00,32040,15,23,0
2024-12-23 15:00:00,16,15,23,0
2024-12-23 15:00:00,48,15,23,0
2024-12-23 15:00:00,514,15,23,0
2024-12-23 15:00:00,3311,15,23,0
2024-12-23 15:00:00,3298,15,23,0
2024-12-23 15:00:00,5699,15,23,0
2024-12-23 15:00:00,11886,15,23,0
2024-12-23 15:00:00,11961,15,23,0
2024-12-23 15:00:00,14316,15,23,0
2024-12-23 15:00:00,33152,15,23,0
2024-12-23 15:00:00,34655,15,23,0
2024-12-23 15:00:00,33087,15,23,0
2024-12-23 15:00:00,377,15,23,0
2024-12-23 15:00:00,368,15,23,0
2024-12-23 15:00:00,438,15,23,0
2024-12-23 15:00:00,2248,15,23,0
2024-12-23 15:00:00,2149,15,23,0
2024-12-23 15:00:00,2572,15,23,0
2024-12-23 15:00:00,23522,15,23,0
2024-12-23 15:00:00,23960,15,23,0
2024-12-23 15:00:00,23309,15,23,0
2024-12-23 15:00:00,1517,15,23,0
2024-12-23 15:00:00,1537,15,23,0
2024-12-23 15:00:00,1464,15,23,0
2024-12-23 15:00:00,47244,15,23,0
2024-12-23 15:00:00,48221,15,23,0
2024-12-23 15:00:00,49217,15,23,0
2024-12-23 15:00:00,275,15,23,0
2024-12-23 15:00:00,273,15,23,0
2024-12-23 15:00:00,224,15,23,0
2024-12-23 15:00:00,571,15,23,0
2024-12-23 15:00:00,601,15,23,0
2024-12-23 15:00:00,316,15,23,0
2024-12-23 15:00:00,23522,15,23,0
2024-12-23 15:00:00,23960,15,23,0
2024-12-23 15:00:00,23309,15,23,0
2024-12-23 15:00:00,2190,15,23,0
2024-12-23 15:00:00,3766,15,23,0
2024-12-23 15:00:00,3456,15,23,0
2024-12-23 15:00:00,4173,15,23,0
2024-12-23 15:00:00,681,15,23,0
2024-12-23 15:00:00,803,15,23,0
2024-12-23 15:00:00,804,15,23,0
2024-12-23 15:00:00,98,15,23,0
2024-12-23 15:00:00,106,15,23,0
2024-12-23 15:00:00,65,15,23,0
2024-12-23 15:00:00,142,15,23,0
2024-12-23 15:00:00,142,15,23,0
2024-12-23 15:00:00,177,15,23,0
2024-12-23 15:00:00,173,15,23,0
2024-12-23 14:00:00,2809,14,23,0
2024-12-23 14:00:00,3106,14,23,0
2024-12-23 14:00:00,3910,14,23,0
2024-12-23 14:00:00,1407,14,23,0
2024-12-23 14:00:00,1485,14,23,0
2024-12-23 14:00:00,642,14,23,0
2024-12-23 14:00:00,521,14,23,0
2024-12-23 14:00:00,3520,14,23,0
2024-12-23 14:00:00,3573,14,23,0
2024-12-23 14:00:00,2607,14,23,0
2024-12-23 14:00:00,1605,14,23,0
2024-12-23 14:00:00,1657,14,23,0
2024-12-23 14:00:00,1277,14,23,0
2024-12-23 14:00:00,6644,14,23,0
2024-12-23 14:00:00,6446,14,23,0
2024-12-23 14:00:00,7991,14,23,0
2024-12-23 14:00:00,25017,14,23,0
2024-12-23 14:00:00,26024,14,23,0
2024-12-23 14:00:00,16345,14,23,0
2024-12-23 14:00:00,38553,14,23,0
2024-12-23 14:00:00,39856,14,23,0
2024-12-23 14:00:00,34828,14,23,0
2024-12-23 14:00:00,175,14,23,0
2024-12-23 14:00:00,32688,14,23,0
2024-12-23 14:00:00,34776,14,23,0
2024-12-23 14:00:00,33346,14,23,0
2024-12-23 14:00:00,189,14,23,0
2024-12-23 14:00:00,302,14,23,0
2024-12-23 14:00:00,302,14,23,0
2024-12-23 14:00:00,631,14,23,0
2024-12-23 14:00:00,20508,14,23,0
2024-12-23 14:00:00,21690,14,23,0
2024-12-23 14:00:00,13120,14,23,0
2024-12-23 14:00:00,11546,14,23,0
2024-12-23 14:00:00,12409,14,23,0
2024-12-23 14:00:00,9227,14,23,0
2024-12-23 14:00:00,917,14,23,0
2024-12-23 14:00:00,938,14,23,0
2024-12-23 14:00:00,533,14,23,0
2024-12-23 14:00:00,493,14,23,0
2024-12-23 14:00:00,314,14,23,0
2024-12-23 14:00:00,296,14,23,0
2024-12-23 14:00:00,469,14,23,0
2024-12-23 14:00:00,155,14,23,0
2024-12-23 14:00:00,17897,14,23,0
2024-12-23 14:00:00,18128,14,23,0
2024-12-23 14:00:00,18075,14,23,0
2024-12-23 14:00:00,884,14,23,0
2024-12-23 14:00:00,912,14,23,0
2024-12-23 14:00:00,592,14,23,0
2024-12-23 14:00:00,46163,14,23,0
2024-12-23 14:00:00,47183,14,23,0
2024-12-23 14:00:00,48340,14,23,0
2024-12-23 14:00:00,26514,14,23,0
2024-12-23 14:00:00,24948,14,23,0
2024-12-23 14:00:00,28217,14,23,0
2024-12-23 14:00:00,1506,14,23,0
2024-12-23 14:00:00,1887,14,23,0
2024-12-23 14:00:00,1861,14,23,0
2024-12-23 14:00:00,1843,14,23,0
2024-12-23 14:00:00,6200,14,23,0
2024-12-23 14:00:00,4529,14,23,0
2024-12-23 14:00:00,5694,14,23,0
2024-12-23 14:00:00,13620,14,23,0
2024-12-23 14:00:00,13785,14,23,0
2024-12-23 14:00:00,14463,14,23,0
2024-12-23 14:00:00,707,14,23,0
2024-12-23 14:00:00,722,14,23,0
2024-12-23 14:00:00,1015,14,23,0
2024-12-23 14:00:00,309,14,23,0
2024-12-23 14:00:00,2847,14,23,0
2024-12-23 14:00:00,229,14,23,0
2024-12-23 14:00:00,220,14,23,0
2024-12-23 14:00:00,205,14,23,0
2024-12-23 14:00:00,105,14,23,0
2024-12-23 14:00:00,105,14,23,0
2024-12-23 14:00:00,649,14,23,0
2024-12-23 14:00:00,45,14,23,0
2024-12-23 14:00:00,49,14,23,0
2024-12-23 14:00:00,0,14,23,0
2024-12-23 14:00:00,235,14,23,0
2024-12-23 14:00:00,259,14,23,0
2024-12-23 14:00:00,445,14,23,0
2024-12-23 14:00:00,1928,14,23,0
2024-12-23 14:00:00,2202,14,23,0
2024-12-23 14:00:00,1276,14,23,0
2024-12-23 14:00:00,17979,14,23,0
2024-12-23 14:00:00,18010,14,23,0
2024-12-23 14:00:00,12685,14,23,0
2024-12-23 14:00:00,1626,14,23,0
2024-12-23 14:00:00,1658,14,23,0
2024-12-23 14:00:00,1090,14,23,0
2024-12-23 14:00:00,2413,14,23,0
2024-12-23 14:00:00,2163,14,23,0
2024-12-23 14:00:00,1290,14,23,0
2024-12-23 14:00:00,5130,14,23,0
2024-12-23 14:00:00,4995,14,23,0
2024-12-23 14:00:00,4752,14,23,0
2024-12-23 14:00:00,84962,14,23,0
2024-12-23 14:00:00,118046,14,23,0
2024-12-23 14:00:00,112212,14,23,0
2024-12-23 14:00:00,89373,14,23,0
2024-12-23 14:00:00,8101,14,23,0
2024-12-23 14:00:00,8662,14,23,0
2024-12-23 14:00:00,81434,14,23,0
2024-12-23 14:00:00,17979,14,23,0
2024-12-23 14:00:00,18010,14,23,0
2024-12-23 14:00:00,12685,14,23,0
2024-12-23 14:00:00,3736,14,23,0
2024-12-23 14:00:00,3574,14,23,0
2024-12-23 14:00:00,3113,14,23,0
2024-12-23 14:00:00,39871,14,23,0
2024-12-23 14:00:00,39853,14,23,0
2024-12-23 14:00:00,41466,14,23,0
2024-12-23 14:00:00,51,14,23,0
2024-12-23 14:00:00,1390,14,23,0
2024-12-23 14:00:00,1414,14,23,0
2024-12-23 14:00:00,2932,14,23,0
2024-12-23 14:00:00,21965,14,23,0
2024-12-23 14:00:00,20506,14,23,0
2024-12-23 14:00:00,15500,14,23,0
2024-12-23 14:00:00,21965,14,23,0
2024-12-23 14:00:00,20506,14,23,0
2024-12-23 14:00:00,15500,14,23,0
2024-12-23 14:00:00,5671,14,23,0
2024-12-23 14:00:00,6062,14,23,0
2024-12-23 14:00:00,7421,14,23,0
2024-12-23 14:00:00,2333,14,23,0
2024-12-23 14:00:00,2631,14,23,0
2024-12-23 14:00:00,499,14,23,0
2024-12-23 14:00:00,2491,14,23,0
2024-12-23 14:00:00,2431,14,23,0
2024-12-23 14:00:00,1027,14,23,0
2024-12-23 14:00:00,84962,14,23,0
2024-12-23 14:00:00,118046,14,23,0
2024-12-23 14:00:00,112212,14,23,0
2024-12-23 14:00:00,1731,14,23,0
2024-12-23 14:00:00,1681,14,23,0
2024-12-23 14:00:00,1830,14,23,0
2024-12-23 14:00:00,4799,14,23,0
2024-12-23 14:00:00,4820,14,23,0
2024-12-23 14:00:00,4935,14,23,0
2024-12-23 14:00:00,2784,14,23,0
2024-12-23 14:00:00,2407,14,23,0
2024-12-23 14:00:00,1176,14,23,0
2024-12-23 14:00:00,4443,14,23,0
2024-12-23 14:00:00,4631,14,23,0
2024-12-23 14:00:00,3405,14,23,0
2024-12-23 14:00:00,3750,14,23,0
2024-12-23 14:00:00,3750,14,23,0
2024-12-23 14:00:00,3407,14,23,0
2024-12-23 14:00:00,1065,14,23,0
2024-12-23 14:00:00,1040,14,23,0
2024-12-23 14:00:00,219,14,23,0
2024-12-23 14:00:00,35045,14,23,0
2024-12-23 14:00:00,37149,14,23,0
2024-12-23 14:00:00,35123,14,23,0
2024-12-23 14:00:00,874,14,23,0
2024-12-23 14:00:00,248,14,23,0
2024-12-23 14:00:00,242,14,23,0
2024-12-23 14:00:00,1821,14,23,0
2024-12-23 14:00:00,1573,14,23,0
2024-12-23 14:00:00,873,14,23,0
2024-12-23 14:00:00,874,14,23,0
2024-12-23 14:00:00,35045,14,23,0
2024-12-23 14:00:00,37149,14,23,0
2024-12-23 14:00:00,34250,14,23,0
2024-12-23 14:00:00,24,14,23,0
2024-12-23 14:00:00,52,14,23,0
2024-12-23 14:00:00,493,14,23,0
2024-12-23 14:00:00,3135,14,23,0
2024-12-23 14:00:00,3151,14,23,0
2024-12-23 14:00:00,5567,14,23,0
2024-12-23 14:00:00,11378,14,23,0
2024-12-23 14:00:00,11566,14,23,0
2024-12-23 14:00:00,13828,14,23,0
2024-12-23 14:00:00,32664,14,23,0
2024-12-23 14:00:00,34724,14,23,0
2024-12-23 14:00:00,32853,14,23,0
2024-12-23 14:00:00,189,14,23,0
2024-12-23 14:00:00,384,14,23,0
2024-12-23 14:00:00,382,14,23,0
2024-12-23 14:00:00,458,14,23,0
2024-12-23 14:00:00,2275,14,23,0
2024-12-23 14:00:00,2222,14,23,0
2024-12-23 14:00:00,2643,14,23,0
2024-12-23 14:00:00,24380,14,23,0
2024-12-23 14:00:00,24736,14,23,0
2024-12-23 14:00:00,24531,14,23,0
2024-12-23 14:00:00,1458,14,23,0
2024-12-23 14:00:00,1484,14,23,0
2024-12-23 14:00:00,1363,14,23,0
2024-12-23 14:00:00,46163,14,23,0
2024-12-23 14:00:00,47183,14,23,0
2024-12-23 14:00:00,48340,14,23,0
2024-12-23 14:00:00,256,14,23,0
2024-12-23 14:00:00,255,14,23,0
2024-12-23 14:00:00,213,14,23,0
2024-12-23 14:00:00,526,14,23,0
2024-12-23 14:00:00,540,14,23,0
2024-12-23 14:00:00,258,14,23,0
2024-12-23 14:00:00,24380,14,23,0
2024-12-23 14:00:00,24736,14,23,0
2024-12-23 14:00:00,24531,14,23,0
2024-12-23 14:00:00,2372,14,23,0
2024-12-23 14:00:00,3687,14,23,0
2024-12-23 14:00:00,3381,14,23,0
2024-12-23 14:00:00,4206,14,23,0
2024-12-23 14:00:00,650,14,23,0
2024-12-23 14:00:00,765,14,23,0
2024-12-23 14:00:00,727,14,23,0
2024-12-23 14:00:00,87,14,23,0
2024-12-23 14:00:00,100,14,23,0
2024-12-23 14:00:00,65,14,23,0
2024-12-23 14:00:00,118,14,23,0
2024-12-23 14:00:00,118,14,23,0
2024-12-23 14:00:00,181,14,23,0
2024-12-23 14:00:00,175,14,23,0
2024-12-23 13:00:00,2729,13,23,0
2024-12-23 13:00:00,3021,13,23,0
2024-12-23 13:00:00,3659,13,23,0
2024-12-23 13:00:00,1313,13,23,0
2024-12-23 13:00:00,1360,13,23,0
2024-12-23 13:00:00,606,13,23,0
2024-12-23 13:00:00,515,13,23,0
2024-12-23 13:00:00,3269,13,23,0
2024-12-23 13:00:00,3388,13,23,0
2024-12-23 13:00:00,2434,13,23,0
2024-12-23 13:00:00,1516,13,23,0
2024-12-23 13:00:00,1553,13,23,0
2024-12-23 13:00:00,1189,13,23,0
2024-12-23 13:00:00,6244,13,23,0
2024-12-23 13:00:00,6077,13,23,0
2024-12-23 13:00:00,7671,13,23,0
2024-12-23 13:00:00,24881,13,23,0
2024-12-23 13:00:00,24391,13,23,0
2024-12-23 13:00:00,16256,13,23,0
2024-12-23 13:00:00,38903,13,23,0
2024-12-23 13:00:00,40327,13,23,0
2024-12-23 13:00:00,34264,13,23,0
2024-12-23 13:00:00,177,13,23,0
2024-12-23 13:00:00,31461,13,23,0
2024-12-23 13:00:00,33317,13,23,0
2024-12-23 13:00:00,32426,13,23,0
2024-12-23 13:00:00,597,13,23,0
2024-12-23 13:00:00,283,13,23,0
2024-12-23 13:00:00,281,13,23,0
2024-12-23 13:00:00,620,13,23,0
2024-12-23 13:00:00,20547,13,23,0
2024-12-23 13:00:00,20313,13,23,0
2024-12-23 13:00:00,13245,13,23,0
2024-12-23 13:00:00,11820,13,23,0
2024-12-23 13:00:00,12740,13,23,0
2024-12-23 13:00:00,9057,13,23,0
2024-12-23 13:00:00,909,13,23,0
2024-12-23 13:00:00,923,13,23,0
2024-12-23 13:00:00,535,13,23,0
2024-12-23 13:00:00,486,13,23,0
2024-12-23 13:00:00,296,13,23,0
2024-12-23 13:00:00,276,13,23,0
2024-12-23 13:00:00,381,13,23,0
2024-12-23 13:00:00,85,13,23,0
2024-12-23 13:00:00,18027,13,23,0
2024-12-23 13:00:00,18348,13,23,0
2024-12-23 13:00:00,17815,13,23,0
2024-12-23 13:00:00,831,13,23,0
2024-12-23 13:00:00,849,13,23,0
2024-12-23 13:00:00,591,13,23,0
2024-12-23 13:00:00,45020,13,23,0
2024-12-23 13:00:00,45867,13,23,0
2024-12-23 13:00:00,46946,13,23,0
2024-12-23 13:00:00,25308,13,23,0
2024-12-23 13:00:00,24204,13,23,0
2024-12-23 13:00:00,26541,13,23,0
2024-12-23 13:00:00,1420,13,23,0
2024-12-23 13:00:00,1804,13,23,0
2024-12-23 13:00:00,1824,13,23,0
2024-12-23 13:00:00,1786,13,23,0
2024-12-23 13:00:00,6062,13,23,0
2024-12-23 13:00:00,4490,13,23,0
2024-12-23 13:00:00,5408,13,23,0
2024-12-23 13:00:00,12738,13,23,0
2024-12-23 13:00:00,13050,13,23,0
2024-12-23 13:00:00,13408,13,23,0
2024-12-23 13:00:00,688,13,23,0
2024-12-23 13:00:00,700,13,23,0
2024-12-23 13:00:00,642,13,23,0
2024-12-23 13:00:00,2725,13,23,0
2024-12-23 13:00:00,222,13,23,0
2024-12-23 13:00:00,222,13,23,0
2024-12-23 13:00:00,221,13,23,0
2024-12-23 13:00:00,0,13,23,0
2024-12-23 13:00:00,87,13,23,0
2024-12-23 13:00:00,87,13,23,0
2024-12-23 13:00:00,631,13,23,0
2024-12-23 13:00:00,42,13,23,0
2024-12-23 13:00:00,45,13,23,0
2024-12-23 13:00:00,0,13,23,0
2024-12-23 13:00:00,235,13,23,0
2024-12-23 13:00:00,241,13,23,0
2024-12-23 13:00:00,444,13,23,0
2024-12-23 13:00:00,1807,13,23,0
2024-12-23 13:00:00,2064,13,23,0
2024-12-23 13:00:00,1213,13,23,0
2024-12-23 13:00:00,17875,13,23,0
2024-12-23 13:00:00,17920,13,23,0
2024-12-23 13:00:00,12264,13,23,0
2024-12-23 13:00:00,1600,13,23,0
2024-12-23 13:00:00,1655,13,23,0
2024-12-23 13:00:00,1084,13,23,0
2024-12-23 13:00:00,2339,13,23,0
2024-12-23 13:00:00,2046,13,23,0
2024-12-23 13:00:00,1177,13,23,0
2024-12-23 13:00:00,5203,13,23,0
2024-12-23 13:00:00,4930,13,23,0
2024-12-23 13:00:00,4640,13,23,0
2024-12-23 13:00:00,84962,13,23,0
2024-12-23 13:00:00,110998,13,23,0
2024-12-23 13:00:00,86754,13,23,0
2024-12-23 13:00:00,7951,13,23,0
2024-12-23 13:00:00,8299,13,23,0
2024-12-23 13:00:00,78822,13,23,0
2024-12-23 13:00:00,17875,13,23,0
2024-12-23 13:00:00,17920,13,23,0
2024-12-23 13:00:00,12264,13,23,0
